date,turbidity,ctd
2018-08-03,1.6825604,CTD12
2018-08-09,7.014923,CTD12
2018-08-14,1.8154155,CTD12
2018-08-23,3.1804173,CTD12
2018-08-29,0.3822191,CTD12
2018-09-04,0.66828555,CTD12
2018-09-13,0.01478774,CTD12
2018-09-20,8.488877,CTD12
2018-10-03,3.4791,CTD12
2018-10-10,3.2803884,CTD12
2018-10-17,0.0,CTD12
2018-10-31,2.5494602,CTD12
2018-11-07,4.3597164,CTD12
2018-11-21,3.996965,CTD12
2018-11-28,8.824868,CTD12
2018-12-04,1.1944399,CTD12
2018-12-11,0.942562,CTD12
2018-12-19,2.2637455,CTD12
2018-12-26,0.7301094,CTD12
2019-01-03,8.296593,CTD12
2019-01-09,0.0,CTD12
2019-01-17,0.5158106,CTD12
2019-01-25,6.0901318,CTD12
2019-02-06,4.2960744,CTD12
2019-02-12,10.137177,CTD12
2019-02-20,0.088955075,CTD12
2019-02-26,0.0,CTD12
2019-03-05,0.7123838,CTD12
2019-03-12,0.14098734,CTD12
2019-03-28,0.0,CTD12
2019-04-15,18.59613,CTD12
2019-04-24,14.478671,CTD12
2019-04-30,0.06640885,CTD12
2019-05-08,1.5748303,CTD12
2019-05-15,0.3794657,CTD12
2019-05-21,0.13279603,CTD12
2019-05-29,3.929879,CTD12
2019-06-04,0.38471782,CTD12
2019-06-18,0.0,CTD12
2019-06-25,1.8677969,CTD12
2019-07-04,1.3455868,CTD12
2019-07-10,0.0,CTD12
2019-07-19,1.2610998,CTD12
2019-07-26,1.0468184,CTD12
2019-07-30,2.5651605,CTD12
2019-08-06,2.7832823,CTD12
2019-08-14,4.8428674,CTD12
2019-08-22,6.2939525,CTD12
2019-08-29,6.266261,CTD12
2019-09-04,3.8000476,CTD12
2019-09-10,12.353505,CTD12
2019-09-17,1.7847373,CTD12
2019-09-18,13.484014,CTD12
2019-09-19,10.428405,CTD12
2019-09-26,136.16658,CTD12
2019-09-27,2.6137075,CTD12
2019-09-28,30.051992,CTD12
2019-10-03,4.3019004,CTD12
2019-10-14,27.161497,CTD12
2019-10-15,5.7718606,CTD12
2019-10-16,0.0,CTD12
2019-10-25,9.323519,CTD12
2019-10-30,0.026156336,CTD12
2019-11-04,1.7298802,CTD12
2019-11-07,1.3405291,CTD12
2019-11-14,17.732412,CTD12
2019-11-20,2.487292,CTD12
2019-11-21,5.0965056,CTD12
2019-11-26,2.5459058,CTD12
2019-11-27,2.7757928,CTD12
2019-12-02,4.320695,CTD12
2019-12-05,14.741807,CTD12
2019-12-07,6.20287,CTD12
2019-12-11,2.109751,CTD12
2019-12-16,22.988367,CTD12
2019-12-26,8.037171,CTD12
2020-01-03,0.21617621,CTD12
2020-01-08,0.10565047,CTD12
2020-01-17,0.0,CTD12
2020-01-23,5.894177,CTD12
2020-01-29,0.48999998,CTD12
2020-02-04,9.513306,CTD12
2020-02-11,0.2451514,CTD12
2020-02-20,3.2967987,CTD12
2020-02-25,0.260324,CTD12
2020-03-05,2.1501732,CTD12
2020-03-11,2.6805282,CTD12
2020-03-17,11.232804,CTD12
2020-04-01,6.6992073,CTD12
2020-04-07,0.2462531,CTD12
2020-04-14,5.341985,CTD12
2020-04-21,6.0397577,CTD12
2020-04-28,4.0026445,CTD12
2020-05-05,1.4596263,CTD12
2020-05-12,2.5861835,CTD12
2020-05-13,3.8178616,CTD12
2020-05-18,1.8941715,CTD12
2020-05-20,1.1427537,CTD12
2020-05-25,2.668331,CTD12
2020-06-01,3.1374,CTD12
2020-06-02,1.0439199,CTD12
2020-06-11,1.9454426,CTD12
2020-06-15,1.6314214,CTD12
2020-06-23,3.9176056,CTD12
2020-06-26,2.7433603,CTD12
2020-07-02,0.010758333,CTD12
2020-07-07,1.4472591,CTD12
2020-07-17,4.322908,CTD12
2020-07-23,3.2939022,CTD12
2020-07-28,2.5043602,CTD12
2020-08-04,2.724333,CTD12
2020-08-13,1.4916149,CTD12
2020-08-19,0.82558155,CTD12
2020-08-26,3.147651,CTD12
2020-09-03,0.40945095,CTD12
2020-09-10,0.9741398,CTD12
2020-09-16,1.5490794,CTD12
2020-09-24,0.3487532,CTD12
2020-09-30,0.84901565,CTD12
2020-10-08,2.0009098,CTD12
2020-10-14,0.034807857,CTD12
2020-10-22,1.0746032,CTD12
2020-10-29,1.2142723,CTD12
2020-11-04,2.6234844,CTD12
2020-11-12,0.68946624,CTD12
2020-11-18,7.5494175,CTD12
2020-11-25,0.5781535,CTD12
2020-12-03,0.9999767,CTD12
2020-12-10,1.6239935,CTD12
2020-12-15,1.2509898,CTD12
2020-12-21,1.3191079,CTD12
2020-12-29,1.4247872,CTD12
2021-01-05,1.2633437,CTD12
2021-01-13,1.6793405,CTD12
2021-01-20,0.0,CTD12
2021-01-27,0.8895028,CTD12
2021-02-03,0.9115672,CTD12
2021-02-12,1.2501132,CTD12
2021-02-17,2.408004,CTD12
2021-02-24,6.120799,CTD12
2021-03-05,1.8485821,CTD12
2021-03-10,1.440636,CTD12
2021-03-15,6.1454144,CTD12
2021-03-24,0.8603321,CTD12
2021-04-06,1.3413538,CTD12
2021-04-13,3.035695,CTD12
2021-04-20,1.5794945,CTD12
2021-04-27,0.4844576,CTD12
2021-05-06,0.6969588,CTD12
2021-05-13,0.34949085,CTD12
2021-05-20,1.054684,CTD12
2021-05-25,1.0349374,CTD12
2021-06-02,0.5660876,CTD12
2021-06-08,0.84679985,CTD12
2021-06-14,0.529036,CTD12
2021-06-22,0.42215282,CTD12
2021-07-01,1.1806967,CTD12
2021-07-06,0.6383993,CTD12
2021-07-14,0.8370428,CTD12
2021-07-20,0.7148952,CTD12
2021-07-27,1.0693423,CTD12
2021-08-03,1.7850046,CTD12
2021-08-09,4.8319297,CTD12
2021-08-13,3.5254397,CTD12
2021-08-16,2.3622053,CTD12
2021-08-19,3.2428384,CTD12
2021-08-24,1.875487,CTD12
2021-08-26,2.7183146,CTD12
2021-08-30,2.5562706,CTD12
2021-09-02,4.2130475,CTD12
2021-09-13,2.6186488,CTD12
2021-09-20,2.037384,CTD12
2021-09-27,0.76428837,CTD12
2021-09-30,2.2480512,CTD12
2021-10-07,1.4446613,CTD12
2021-10-11,2.1910367,CTD12
2021-10-18,2.0263255,CTD12
2021-10-28,2.542412,CTD12
2021-11-04,2.4725876,CTD12
2021-11-11,1.0501921,CTD12
2021-11-18,1.7898259,CTD12
2021-11-26,16.911842,CTD12
2021-12-01,6.997364,CTD12
2021-12-10,3.6027548,CTD12
2021-12-15,1.3492134,CTD12
2021-12-21,5.0458045,CTD12
2021-12-28,0.60960835,CTD12
2022-01-04,0.51337284,CTD12
2022-01-12,0.9001525,CTD12
2022-01-19,0.18006343,CTD12
2022-01-27,1.4545662,CTD12
2022-02-02,0.2881436,CTD12
2022-02-10,1.1720613,CTD12
2022-02-16,0.76101243,CTD12
2022-02-24,0.6987069,CTD12
2022-03-02,0.84871197,CTD12
2022-03-11,1.0737792,CTD12
2022-03-24,5.2952247,CTD12
2022-03-28,4.533078,CTD12
2022-04-06,6.2225013,CTD12
2022-04-11,6.269715,CTD12
2022-04-19,1.1113119,CTD12
2022-04-22,1.8853542,CTD12
2022-04-27,1.3935202,CTD12
2022-05-06,1.9317027,CTD12
2022-05-13,1.8295397,CTD12
2022-05-18,1.7318335,CTD12
2022-05-26,1.6289598,CTD12
2022-06-02,0.6668899,CTD12
2022-06-10,1.4078666,CTD12
2022-06-17,0.35442877,CTD12
2022-06-24,0.91585374,CTD12
2022-06-30,1.5537138,CTD12
2022-07-06,0.9038312,CTD12
2022-07-14,0.8297865,CTD12
2022-07-20,0.9346856,CTD12
2022-07-28,0.7192186,CTD12
2022-08-03,1.1819291,CTD12
2022-08-11,0.07782341,CTD12
2022-08-17,1.055847,CTD12
2022-08-24,1.3612508,CTD12
2022-09-01,2.7491782,CTD12
2022-09-07,0.19283912,CTD12
2022-09-15,0.86293095,CTD12
2022-09-21,1.0799061,CTD12
2022-09-29,1.3411957,CTD12
2022-10-05,1.9749851,CTD12
2022-10-11,1.8812199,CTD12
2022-10-18,1.8504267,CTD12
2022-10-26,0.95801646,CTD12
2022-11-02,1.3174821,CTD12
2022-11-09,0.86513186,CTD12
2022-11-17,0.99861705,CTD12
2022-11-24,2.9537325,CTD12
2022-12-01,0.7297754,CTD12
2022-12-07,0.7586523,CTD12
2022-12-16,1.8855768,CTD12
2022-12-20,0.89777607,CTD12
2022-12-27,3.5579827,CTD12
2023-01-03,0.9796326,CTD12
2023-01-10,0.8059726,CTD12
2023-01-20,1.6223816,CTD12
2023-01-25,0.5694233,CTD12
2023-02-01,0.71091694,CTD12
2023-02-08,3.767113,CTD12
2023-02-14,4.0229583,CTD12
2023-02-23,1.1578097,CTD12
2023-03-01,0.049275246,CTD12
2023-03-08,0.51821905,CTD12
2023-03-16,0.97908986,CTD12
2023-03-22,0.76515657,CTD12
2023-03-29,2.1593328,CTD12
2023-04-04,1.074397,CTD12
2023-04-11,0.4543532,CTD12
2023-04-20,0.5376507,CTD12
2023-04-27,0.4236954,CTD12
2023-05-04,0.6872103,CTD12
2023-05-11,1.0910034,CTD12
2023-05-18,1.8482404,CTD12
2023-05-25,0.9395731,CTD12
2023-05-31,0.48872986,CTD12
2023-06-05,0.85701174,CTD12
2023-06-13,1.2604553,CTD12
2023-06-21,0.7254857,CTD12
2023-06-28,0.9126717,CTD12
2023-07-05,3.3891704,CTD12
2023-07-12,1.9990954,CTD12
2023-07-19,1.174774,CTD12
2023-07-26,0.66608053,CTD12
2023-08-01,1.1765096,CTD12
2023-08-10,0.42382702,CTD12
2023-08-17,1.2953582,CTD12
2023-08-24,0.85417295,CTD12
2023-08-30,0.6298102,CTD12
2023-09-07,1.333232,CTD12
2023-09-13,5.340931,CTD12
2023-09-21,1.6861986,CTD12
2023-09-27,1.4834917,CTD12
2023-10-05,1.2603391,CTD12
2023-10-11,2.4902956,CTD12
2023-10-17,1.335489,CTD12
2023-10-25,2.5626516,CTD12
2023-10-31,2.341969,CTD12
2023-11-08,8.097196,CTD12
2023-11-16,0.9548229,CTD12
2023-11-24,1.5096928,CTD12
2023-11-29,0.59535384,CTD12
2023-12-07,0.71974206,CTD12
2023-12-13,0.9922188,CTD12
2023-12-19,1.4073015,CTD12
2023-12-27,0.55332494,CTD12
2024-01-03,1.0929633,CTD12
2024-01-09,1.592276,CTD12
2024-01-16,0.45533326,CTD12
2024-01-23,1.7610912,CTD12
2024-02-01,4.283092,CTD12
2024-02-06,0.71475136,CTD12
2024-02-13,0.9677309,CTD12
2024-02-20,0.44717547,CTD12
2024-03-07,1.7062885,CTD12
2024-03-13,0.7001645,CTD12
2024-03-20,1.6506593,CTD12
2024-03-26,0.74412817,CTD12
2024-04-02,1.379967,CTD12
2024-04-10,0.5362182,CTD12
2024-04-24,1.2030052,CTD12
2024-04-29,0.9527817,CTD12
2024-05-10,0.5086132,CTD12
2024-05-15,2.5457609,CTD12
2024-05-22,0.54459673,CTD12
2024-05-29,1.2619092,CTD12
2024-06-05,1.1882331,CTD12
2024-06-10,0.9225108,CTD12
2024-06-18,1.0637596,CTD12
2024-06-25,0.8808549,CTD12
2024-07-03,0.78580797,CTD12
2024-07-09,1.2271835,CTD12
2024-07-18,1.1933846,CTD12
2017-03-22,2.9320629,CTD1
2017-03-30,5.032351,CTD1
2017-04-05,3.518139,CTD1
2017-04-12,8.1869545,CTD1
2017-04-25,1.5776503,CTD1
2017-05-04,3.1302636,CTD1
2017-05-19,1.7011777,CTD1
2017-05-24,8.376751,CTD1
2017-06-02,1.4287134,CTD1
2017-06-06,3.7957368,CTD1
2017-06-13,0.10641001,CTD1
2017-06-21,8.061935,CTD1
2017-06-30,0.03611069,CTD1
2017-07-05,26.836811,CTD1
2017-07-12,0.0,CTD1
2017-07-19,11.534645,CTD1
2017-07-26,1.4430194,CTD1
2017-08-30,50.88529,CTD1
2017-09-06,5.343774,CTD1
2017-09-11,4.53122,CTD1
2017-09-27,4.129897,CTD1
2017-10-04,5.583249,CTD1
2017-10-11,2.929409,CTD1
2017-10-17,2.705574,CTD1
2017-10-25,0.0754487,CTD1
2017-11-03,8.865902,CTD1
2017-11-08,3.3966002,CTD1
2017-11-15,0.0,CTD1
2017-11-22,0.046931475,CTD1
2017-11-28,0.49662083,CTD1
2017-12-05,3.8282158,CTD1
2017-12-13,0.56178236,CTD1
2017-12-18,12.430349,CTD1
2017-12-26,34.310978,CTD1
2018-01-02,0.0,CTD1
2018-01-09,3.2372708,CTD1
2018-01-17,18.519194,CTD1
2018-01-24,0.0,CTD1
2018-01-31,2.4653256,CTD1
2018-02-12,40.004066,CTD1
2018-02-20,7.6062202,CTD1
2018-02-27,1.6210357,CTD1
2018-03-07,0.4433297,CTD1
2018-03-13,5.624533,CTD1
2018-03-26,0.108127154,CTD1
2018-04-05,60.458195,CTD1
2018-04-17,1.2917427,CTD1
2018-04-27,13.109623,CTD1
2018-05-02,9.4450655,CTD1
2018-05-11,7.004374,CTD1
2018-05-16,0.0,CTD1
2018-05-22,2.1196938,CTD1
2018-05-30,18.691721,CTD1
2018-06-08,2.035019,CTD1
2018-06-12,0.6058766,CTD1
2018-06-20,8.089366,CTD1
2018-06-26,0.17028628,CTD1
2018-07-04,4.0381145,CTD1
2018-07-10,1.9326007,CTD1
2018-07-19,0.7538851,CTD1
2018-07-24,0.17707594,CTD1
2018-08-03,1.3557796,CTD1
2018-08-09,0.54871994,CTD1
2018-08-14,4.1092076,CTD1
2018-08-23,0.0,CTD1
2018-08-29,1.4657853,CTD1
2018-09-04,0.110616356,CTD1
2018-09-13,0.3394562,CTD1
2018-09-20,7.7251883,CTD1
2018-10-03,1.804627,CTD1
2018-10-10,1.3865987,CTD1
2018-10-17,0.51403093,CTD1
2018-10-31,7.1705117,CTD1
2018-11-07,1.3476317,CTD1
2018-11-21,2.3163795,CTD1
2018-11-28,70.14977,CTD1
2018-12-04,64.57622,CTD1
2018-12-11,0.13947302,CTD1
2018-12-19,2.1683927,CTD1
2018-12-26,1.2463084,CTD1
2019-01-03,1.5823873,CTD1
2019-01-09,4.160861,CTD1
2019-01-17,2.086678,CTD1
2019-01-25,0.0,CTD1
2019-02-06,9.344627,CTD1
2019-02-12,0.0,CTD1
2019-02-20,0.25718328,CTD1
2019-02-26,4.2026596,CTD1
2019-03-05,0.39327115,CTD1
2019-03-12,0.050964974,CTD1
2019-03-28,3.319262,CTD1
2019-04-15,0.5530269,CTD1
2019-04-24,0.0,CTD1
2019-04-30,0.9102282,CTD1
2019-05-08,0.1030845,CTD1
2019-05-15,3.2450247,CTD1
2019-05-21,1.7505186,CTD1
2019-05-29,0.7361401,CTD1
2019-06-04,3.3687923,CTD1
2019-06-18,1.4448808,CTD1
2019-06-25,0.89245725,CTD1
2019-07-04,3.5340576,CTD1
2019-07-10,14.757222,CTD1
2019-07-19,0.0,CTD1
2019-07-26,4.083706,CTD1
2019-07-30,1.2023345,CTD1
2019-08-06,0.19792157,CTD1
2019-08-14,5.292759,CTD1
2019-08-22,2.0375147,CTD1
2019-08-29,12.426119,CTD1
2019-09-04,8.841906,CTD1
2019-09-10,0.07317131,CTD1
2019-09-17,15.586932,CTD1
2019-09-18,11.888254,CTD1
2019-09-19,21.105742,CTD1
2019-09-26,29.593666,CTD1
2019-09-27,0.015561993,CTD1
2019-09-28,0.0,CTD1
2019-10-03,56.7186,CTD1
2019-10-14,0.0,CTD1
2019-10-15,12.901673,CTD1
2019-10-16,9.033582,CTD1
2019-10-25,0.0,CTD1
2019-10-30,1.4233849,CTD1
2019-11-04,0.03256385,CTD1
2019-11-07,12.74996,CTD1
2019-11-14,5.6603427,CTD1
2019-11-20,2.9560316,CTD1
2019-11-21,2.9296215,CTD1
2019-11-26,3.7543135,CTD1
2019-11-27,0.2600286,CTD1
2019-12-02,4.23246,CTD1
2019-12-05,3.3595998,CTD1
2019-12-07,2.6226346,CTD1
2019-12-11,0.9763479,CTD1
2019-12-16,7.3951125,CTD1
2019-12-26,5.600917,CTD1
2020-01-03,16.310863,CTD1
2020-01-08,3.328785,CTD1
2020-01-17,1.8384988,CTD1
2020-01-23,1.7272669,CTD1
2020-01-29,2.0216572,CTD1
2020-02-04,0.0,CTD1
2020-02-11,3.3322828,CTD1
2020-02-20,0.62143457,CTD1
2020-02-25,0.013223744,CTD1
2020-03-05,0.06836259,CTD1
2020-03-11,0.026787294,CTD1
2020-03-17,6.5264544,CTD1
2020-04-01,1.4291569,CTD1
2020-04-07,3.294455,CTD1
2020-04-14,4.8040023,CTD1
2020-04-21,0.112715885,CTD1
2020-04-28,5.002317,CTD1
2020-05-05,2.4544964,CTD1
2020-05-12,2.4244964,CTD1
2020-05-13,0.0,CTD1
2020-05-18,3.3218598,CTD1
2020-05-20,4.1727304,CTD1
2020-05-25,2.2443635,CTD1
2020-06-01,2.0901296,CTD1
2020-06-02,4.990334,CTD1
2020-06-11,3.2220783,CTD1
2020-06-15,2.205275,CTD1
2020-06-23,1.8483527,CTD1
2020-06-26,1.8436483,CTD1
2020-07-02,3.0338514,CTD1
2020-07-07,0.445514,CTD1
2020-07-17,3.0891247,CTD1
2020-07-23,0.70702046,CTD1
2020-07-28,1.3427004,CTD1
2020-08-04,0.59150434,CTD1
2020-08-13,0.4782106,CTD1
2020-08-19,0.6563066,CTD1
2020-08-26,0.12715471,CTD1
2020-09-03,0.0,CTD1
2020-09-10,0.45724905,CTD1
2020-09-16,1.3229918,CTD1
2020-09-24,0.0,CTD1
2020-09-30,0.70256746,CTD1
2020-10-08,0.0,CTD1
2020-10-14,3.4470136,CTD1
2020-10-22,1.1985577,CTD1
2020-10-29,0.14561886,CTD1
2020-11-04,0.43956155,CTD1
2020-11-12,0.7157605,CTD1
2020-11-18,9.617041,CTD1
2020-11-25,0.40088752,CTD1
2020-12-03,0.59516305,CTD1
2020-12-10,0.73502916,CTD1
2020-12-15,1.1273378,CTD1
2020-12-21,1.3065176,CTD1
2020-12-29,0.5621721,CTD1
2021-01-05,0.22581202,CTD1
2021-01-13,0.0,CTD1
2021-01-20,0.27705005,CTD1
2021-01-27,0.81751245,CTD1
2021-02-03,0.877126,CTD1
2021-02-12,1.7633016,CTD1
2021-02-17,3.5435352,CTD1
2021-02-24,4.739818,CTD1
2021-03-05,0.6774126,CTD1
2021-03-10,0.9651416,CTD1
2021-03-15,3.9416978,CTD1
2021-03-24,0.35160223,CTD1
2021-04-06,0.82362354,CTD1
2021-04-13,1.642376,CTD1
2021-04-20,0.8567974,CTD1
2021-04-27,0.4848691,CTD1
2021-05-06,0.56538063,CTD1
2021-05-13,0.40468523,CTD1
2021-05-20,0.81875384,CTD1
2021-05-25,1.0059639,CTD1
2021-06-02,1.3108888,CTD1
2021-06-08,0.8704421,CTD1
2021-06-14,0.56230253,CTD1
2021-06-22,0.5582303,CTD1
2021-07-01,1.2093198,CTD1
2021-07-06,0.3599884,CTD1
2021-07-14,0.64587295,CTD1
2021-07-20,0.6953642,CTD1
2021-07-27,1.119926,CTD1
2021-08-03,2.3684218,CTD1
2021-08-09,0.96936905,CTD1
2021-08-13,1.2002339,CTD1
2021-08-16,1.7655805,CTD1
2021-08-19,2.8320086,CTD1
2021-08-24,1.5426854,CTD1
2021-08-26,1.8234831,CTD1
2021-08-30,1.9516865,CTD1
2021-09-02,0.560104,CTD1
2021-09-13,1.4023554,CTD1
2021-09-20,1.2092645,CTD1
2021-09-27,4.0520306,CTD1
2021-09-30,0.80511814,CTD1
2021-10-07,1.0482092,CTD1
2021-10-11,1.4461865,CTD1
2021-10-18,1.1290383,CTD1
2021-10-28,0.8987985,CTD1
2021-11-04,1.0308367,CTD1
2021-11-11,0.73320854,CTD1
2021-11-18,1.5582532,CTD1
2021-11-26,8.900885,CTD1
2021-12-01,0.0,CTD1
2021-12-10,0.7553393,CTD1
2021-12-15,0.7052252,CTD1
2021-12-21,0.0,CTD1
2021-12-28,0.48060453,CTD1
2022-01-04,0.7776751,CTD1
2022-01-12,0.4662882,CTD1
2022-01-19,1.6788205,CTD1
2022-01-27,3.9702535,CTD1
2022-02-02,2.4292119,CTD1
2022-02-10,1.4269398,CTD1
2022-02-16,0.4396754,CTD1
2022-02-24,0.064887986,CTD1
2022-03-02,0.4216221,CTD1
2022-03-11,0.4674946,CTD1
2022-03-24,1.2067449,CTD1
2022-03-28,3.7070353,CTD1
2022-04-06,2.1697197,CTD1
2022-04-11,3.7223368,CTD1
2022-04-19,0.59736216,CTD1
2022-04-22,0.66319287,CTD1
2022-04-27,0.547993,CTD1
2022-05-06,0.3521155,CTD1
2022-05-13,0.7265555,CTD1
2022-05-18,0.5095722,CTD1
2022-05-26,0.38957512,CTD1
2022-06-02,0.63370943,CTD1
2022-06-10,0.06544406,CTD1
2022-06-17,0.23529205,CTD1
2022-06-24,0.6392082,CTD1
2022-06-30,0.13256961,CTD1
2022-07-06,0.8742959,CTD1
2022-07-14,0.76974595,CTD1
2022-07-20,0.9670919,CTD1
2022-07-28,0.6450709,CTD1
2022-08-03,0.47736436,CTD1
2022-08-11,4.021936,CTD1
2022-08-17,0.2741221,CTD1
2022-08-24,0.588631,CTD1
2022-09-01,1.2641137,CTD1
2022-09-07,0.97530055,CTD1
2022-09-15,0.47498795,CTD1
2022-09-21,0.507161,CTD1
2022-09-29,1.0803975,CTD1
2022-10-05,0.5318364,CTD1
2022-10-11,0.63380444,CTD1
2022-10-18,0.7342359,CTD1
2022-10-26,0.75648177,CTD1
2022-11-02,0.7765,CTD1
2022-11-09,0.6695465,CTD1
2022-11-17,1.5539814,CTD1
2022-11-24,0.68629134,CTD1
2022-12-01,0.45229775,CTD1
2022-12-07,0.8475859,CTD1
2022-12-16,0.19943957,CTD1
2022-12-20,0.9996924,CTD1
2022-12-27,0.8593466,CTD1
2023-01-03,5.9200783,CTD1
2023-01-10,1.2327517,CTD1
2023-01-20,0.49813712,CTD1
2023-01-25,1.5877167,CTD1
2023-02-01,0.7893574,CTD1
2023-02-08,4.086668,CTD1
2023-02-14,24.735304,CTD1
2023-02-23,0.9264228,CTD1
2023-03-01,0.89140934,CTD1
2023-03-08,0.4914364,CTD1
2023-03-16,0.5883975,CTD1
2023-03-22,0.9252706,CTD1
2023-03-29,1.4019661,CTD1
2023-04-04,1.3392806,CTD1
2023-04-11,0.52162284,CTD1
2023-04-20,0.23529074,CTD1
2023-04-27,0.4490955,CTD1
2023-05-04,0.6690002,CTD1
2023-05-11,0.9414587,CTD1
2023-05-18,0.7938566,CTD1
2023-05-25,0.47699872,CTD1
2023-05-31,0.54893917,CTD1
2023-06-05,0.64541125,CTD1
2023-06-13,0.24304837,CTD1
2023-06-21,0.4422347,CTD1
2023-06-28,0.647485,CTD1
2023-07-05,0.0,CTD1
2023-07-12,0.6067856,CTD1
2023-07-19,0.92466426,CTD1
2023-07-26,0.4054864,CTD1
2023-08-01,0.5524335,CTD1
2023-08-10,0.52732015,CTD1
2023-08-17,2.615676,CTD1
2023-08-24,1.6005596,CTD1
2023-08-30,0.5858547,CTD1
2023-09-07,0.77540433,CTD1
2023-09-13,4.1687865,CTD1
2023-09-21,3.9319592,CTD1
2023-09-27,1.2347927,CTD1
2023-10-05,3.4731276,CTD1
2023-10-11,1.7241668,CTD1
2023-10-17,1.6950626,CTD1
2023-10-25,1.1308328,CTD1
2023-10-31,1.470664,CTD1
2023-11-08,0.0,CTD1
2023-11-16,0.28212458,CTD1
2023-11-24,0.77274233,CTD1
2023-11-29,0.6108747,CTD1
2023-12-07,2.4896712,CTD1
2023-12-13,0.37438414,CTD1
2023-12-19,0.38218904,CTD1
2023-12-27,0.40264794,CTD1
2024-01-03,0.42745152,CTD1
2024-01-09,0.49864143,CTD1
2024-01-16,0.34208518,CTD1
2024-01-23,2.144007,CTD1
2024-02-01,3.7876894,CTD1
2024-02-06,0.4265933,CTD1
2024-02-13,1.0818243,CTD1
2024-02-20,0.3876063,CTD1
2024-03-07,0.3178444,CTD1
2024-03-13,0.2543751,CTD1
2024-03-20,0.63569874,CTD1
2024-03-26,0.9777347,CTD1
2024-04-02,0.939869,CTD1
2024-04-10,1.3430058,CTD1
2024-04-24,0.7671712,CTD1
2024-04-29,0.4562184,CTD1
2024-05-10,0.4946455,CTD1
2024-05-15,0.88679427,CTD1
2024-05-22,0.4973892,CTD1
2024-05-29,0.7693282,CTD1
2024-06-05,2.1991527,CTD1
2024-06-10,1.4815487,CTD1
2024-06-18,0.5892192,CTD1
2024-06-25,0.3656212,CTD1
2024-07-03,0.42562392,CTD1
2024-07-09,0.5564662,CTD1
2024-07-18,1.012096,CTD1
2017-03-22,2.1421056,CTD2
2017-03-30,2.037015,CTD2
2017-04-05,2.8668802,CTD2
2017-04-12,2.943066,CTD2
2017-04-25,1.7468389,CTD2
2017-05-04,1.7545105,CTD2
2017-05-19,0.0,CTD2
2017-05-24,67.978004,CTD2
2017-06-02,5.7304406,CTD2
2017-06-06,0.2769883,CTD2
2017-06-13,8.310955,CTD2
2017-06-21,3.396588,CTD2
2017-06-30,0.7699309,CTD2
2017-07-05,29.683561,CTD2
2017-07-12,2.9388638,CTD2
2017-07-19,20.356918,CTD2
2017-07-26,1.58119,CTD2
2017-08-30,14.003365,CTD2
2017-09-06,11.458526,CTD2
2017-09-11,3.4538646,CTD2
2017-09-27,13.942151,CTD2
2017-10-04,20.862175,CTD2
2017-10-11,0.0,CTD2
2017-10-17,3.4282541,CTD2
2017-10-25,3.9825149,CTD2
2017-11-03,1.4884182,CTD2
2017-11-08,16.729998,CTD2
2017-11-15,0.0,CTD2
2017-11-22,0.08510763,CTD2
2017-11-28,14.620399,CTD2
2017-12-05,5.6128755,CTD2
2017-12-13,5.2505927,CTD2
2017-12-18,12.9575405,CTD2
2017-12-26,6.855898,CTD2
2018-01-02,6.728342,CTD2
2018-01-09,3.9058182,CTD2
2018-01-17,11.815048,CTD2
2018-01-24,0.30823013,CTD2
2018-01-31,0.0,CTD2
2018-02-12,10.7596035,CTD2
2018-02-20,21.513693,CTD2
2018-02-27,1.671124,CTD2
2018-03-07,7.450187,CTD2
2018-03-13,2.3910117,CTD2
2018-03-26,3.5801804,CTD2
2018-04-05,24.014158,CTD2
2018-04-17,4.343311,CTD2
2018-04-27,7.60073,CTD2
2018-05-02,5.188807,CTD2
2018-05-11,4.4883466,CTD2
2018-05-16,3.1758916,CTD2
2018-05-22,0.55731463,CTD2
2018-05-30,5.50815,CTD2
2018-06-08,44.32817,CTD2
2018-06-12,0.9533188,CTD2
2018-06-20,57.273537,CTD2
2018-06-26,0.0,CTD2
2018-07-04,14.153765,CTD2
2018-07-10,4.148905,CTD2
2018-07-19,0.10230998,CTD2
2018-07-24,0.1788051,CTD2
2018-08-03,0.0,CTD2
2018-08-09,0.005073687,CTD2
2018-08-14,0.0,CTD2
2018-08-23,0.1617319,CTD2
2018-08-29,3.0085475,CTD2
2018-09-04,2.789348,CTD2
2018-09-13,3.6361203,CTD2
2018-09-20,0.0,CTD2
2018-10-03,35.824825,CTD2
2018-10-10,50.79158,CTD2
2018-10-17,0.0,CTD2
2018-10-31,0.7167469,CTD2
2018-11-07,6.198782,CTD2
2018-11-21,3.4955835,CTD2
2018-11-28,122.20565,CTD2
2018-12-04,33.306507,CTD2
2018-12-11,1.2381066,CTD2
2018-12-19,8.459341,CTD2
2018-12-26,18.154348,CTD2
2019-01-03,4.734219,CTD2
2019-01-09,25.888945,CTD2
2019-01-17,9.85639,CTD2
2019-01-25,4.821013,CTD2
2019-02-06,0.0,CTD2
2019-02-12,0.4380694,CTD2
2019-02-20,0.13879722,CTD2
2019-02-26,0.0,CTD2
2019-03-05,2.4983559,CTD2
2019-03-12,0.0,CTD2
2019-03-28,9.826725,CTD2
2019-04-15,1.2402568,CTD2
2019-04-24,4.124657,CTD2
2019-04-30,2.301958,CTD2
2019-05-08,0.0,CTD2
